25
33
27
29
33
40
41
35
28
34
37
35
33
39
37
41
39
31
28
31
36
36
36
41
38
45
42
48
53
49
42
44
48
44
51
50
51
47
49
48
44
41
46
43
48
42
38
36
37
39
42
40
41
38
38
40
32
29
33
33
31
29
29
33
40
43
48
42
40
42
42
44
44
40
47
47
46
46
49
52
51
49
50
53
52
51
52
46
48
46
49
51
55
54
57
58
56
60
52
45
48
47
50
54
46
43
43
48
45
48
49
41
41
44
45
47
55
54
54
51
52
55
49
47
50
52
57
51
50
59
62
63
52
52
49
48
51
51
51
51
47
46
45
50
48
51
57
52
56
58
61
60
62
68
68
65
64
57
55
57
62
60
59
64
65
61
66
56
56
55
53
55
56
61
70
63
56
59
62
66
63
64
58
60
64
66
77
79
70
64
58
62
65
65
64
69
69
74
74
73
69
65
66
63
61
65
68
78
73
76
74
68
64
65
65
66
65
65
71
74
79
70
70
63
67
61
59
63
66
71
73
64
59
58
60
60
62
61
64
60
63
66
65
59
54
59
66
65
62
59
59
68
70
78
73
61
63
65
61
55
59
61
55
54
57
56
64
67
66
68
66
61
66
64
62
59
53
55
60
65
53
51
48
51
47
51
48
50
59
64
63
57
50
59
58
63
59
57
58
53
52
50
46
46
59
55
49
46
48
52
49
52
47
43
55
51
48
51
47
51
56
54
48
47
50
43
40
50
47
39
35
37
38
41
43
47
47
42
39
33
40
38
40
32
34
43
52
43
45
42
40
43
48
43
37
35
36
34
37
45
45
39
39
35
36
41
33
33
29
36
47
51
49
46
47
48
44
39
47
54
53
49
44
43
45
47
42
36
36
37
38
44
34
40
48
52
49
47
46
49
52
57
48
40
49
52
50
45
44
48
50
44
44
41
40
48
53
47
44
44
47
40
39
45
43
45
41
38
41
45
45
49
46
46
41
45
47
53
53
48
48
47
44
46
43
44
54
53
48
47
44
43
46
48
52
55
59
62
48
46
46
50
48
53
47
47
52
51
45
46
55
53
49
41
40
47
45
41
44
47
46
46
50
58
57
58
55
49
48
48
49
53
52
54
51
48
51
49
49
53
56
60
61
64
66
54
56
55
52
54
56
54
53
56
56
57
63
71
63
64
63
62
55
55
55
55
56
57
59
63
71
77
79
81
65
66
62
62
68
66
69
69
60
58
58
58
58
64
64
64
62
59
57
60
68
72
70
80
81
77
69
68
68
68
70
71
71
70
69
66
64
66
68
65
68
67
68
65
70
73
75
73
69
68
71
64
67
76
76
78
76
64
62
66
67
67
74
70
79
73
67
63
64
64
67
66
68
68
68
63
59
61
67
62
57
60
61
62
59
60
66
67
60
56
60
60
59
59
59
55
52
53
57
57
50
57
55
52
51
62
62
62
60
57
54
49
48
58
57
52
57
64
66
65
52
49
54
47
44
42
43
51
52
53
51
49
45
44
47
38
43
41
45
38
41
42
44
42
44
53
48
43
41
41
38
37
33
40
35
31
45
49
39
36
33
35
46
44
49
48
47
43
45
47
40
34
43
35
32
28
24
30
32
33
39
43
42
45
53
50
45
47
49
44
38
41
47
53
45
43
41
36
46
43
37
41
51
51
48
44
35
31
34
38
37
39
37
38
34
25
19
22
20
21
40
46
49
44
36
38
38
40
42
43
42
41
43
46
47
47
43
46
41
43
47
50
52
47
43
43
45
44
38
39
38
25
24
23
28
37
38
36
38
47
47
49
49
43
39
40
39
38
40
45
48
48
46
41
44
46
43
43
44
48
49
47
40
45
49
49
50
47
48
45
55
56
57
54
53
48
43
50
57
58
60
50
50
54
57
49
44
55
56
55
52
48
48
46
44
47
45
54
53
46
45
47
46
53
54
51
49
49
48
49
51
49
55
55
49
47
53
55
51
53
50
52
58
61
58
53
51
56
56
53
50
49
56
55
62
62
56
55
56
53
54
59
62
62
61
58
65
66
65
66
69
66
60
60
61
65
65
59
55
56
59
58
58
60
66
64
61
63
67
61
58
60
63
61
60
55
62
67
72
73
74
74
72
75
73
74
66
68
66
63
63
63
62
67
61
61
61
64
65
66
67
66
66
71
68
67
67
71
70
62
61
66
71
65
58
58
59
66
70
70
67
65
67
68
68
67
61
63
63
60
58
54
64
61
65
64
70
62
65
63
64
65
58
63
62
59
62
57
58
58
60
62
56
51
49
52
48
53
56
51
53
55
57
54
50
48
50
49
52
51
53
55
55
51
54
52
50
52
52
48
59
54
51
49
54
50
47
46
53
53
52
48
45
47
39
45
45
44
49
54
55
47
42
37
46
53
46
39
33
39
46
42
45
45
46
43
46
43
41
39
38
36
37
44
49
50
45
45
46
49
45
43
43
35
30
32
29
34
45
40
48
49
47
49
41
36
34
40
34
